layers,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(50, 'lin'), (100, 'lin')]",RandomUnderSampler,0.37794988323309381,0.36463767149035897,0.7037301587301589,0.708888888888889,0.6985714285714285,0.30142857142857143,0.2911111111111111,0.4322222222222223,0.4357142857142857,0.12380952380952381,0.10555555555555556,0.10555555555555556,0.2552368640899658
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",TomekLinks,0.3738234915037964,0.37170358861305325,0.6783333333333333,0.5066666666666667,0.85,0.15,0.49333333333333335,0.16333333333333333,0.5795238095238094,0.032857142857142856,0.20666666666666667,0.20666666666666667,0.05282139778137207
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",OneSidedSelection,0.055573554393840006,0.020668386307943803,0.5075396825396825,0.025555555555555554,0.9895238095238096,0.010476190476190477,0.9744444444444443,0.015555555555555553,0.07666666666666666,0.0,0.04777777777777778,0.04777777777777778,0.14403796195983887
"[(50, 'tanh'), (100, 'tanh')]",RandomUnderSampler,0.27280979866512439,0.26041904619079187,0.6477777777777779,0.6488888888888887,0.6466666666666666,0.3533333333333333,0.3511111111111111,0.4444444444444445,0.4466666666666666,0.1980952380952381,0.1988888888888889,0.1988888888888889,0.23134771982828775
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",ADASYN,0.028964014335424709,0.01031813619543572,0.5038095238095238,0.1366666666666667,0.870952380952381,0.12904761904761905,0.8633333333333334,0.0044444444444444444,0.027619047619047616,0.0,0.014444444444444446,0.014444444444444446,0.24791709582010904
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",TomekLinks,0.33496680458043393,0.33151600139498927,0.657063492063492,0.4655555555555555,0.8485714285714286,0.15142857142857144,0.5344444444444444,0.15000000000000002,0.5823809523809524,0.03047619047619048,0.24333333333333332,0.24333333333333332,0.06560103098551433
"[(50, 'sigm'), (100, 'sigm')]",TomekLinks,0.32875570065518961,0.32837948503986131,0.6616666666666667,0.51,0.8133333333333334,0.18666666666666668,0.49,0.26222222222222225,0.5966666666666667,0.06333333333333334,0.23666666666666666,0.23666666666666666,0.06363773345947266
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",OneSidedSelection,0.34003576567829619,0.33939959721725144,0.6663492063492064,0.5122222222222222,0.8204761904761906,0.1795238095238095,0.4877777777777778,0.26000000000000006,0.6047619047619047,0.05666666666666667,0.22777777777777777,0.22777777777777777,0.1520878473917643
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",ADASYN,0.34883731693352277,0.34717348829883132,0.6806349206349207,0.5955555555555555,0.7657142857142857,0.2342857142857143,0.40444444444444444,0.24111111111111114,0.47380952380952385,0.06380952380952382,0.13555555555555557,0.13555555555555557,0.2524557908376058
"[(50, 'lin'), (100, 'lin')]",TomekLinks,0.37280666999929751,0.3708759720108028,0.6782539682539682,0.508888888888889,0.8476190476190476,0.15238095238095237,0.49111111111111105,0.1877777777777778,0.6014285714285713,0.024761904761904763,0.18555555555555556,0.18555555555555556,0.03093743324279785
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",RandomUnderSampler,0.081603171575856184,0.078718547241180589,0.5427777777777778,0.46222222222222226,0.6233333333333334,0.37666666666666665,0.5377777777777778,0.041111111111111105,0.055714285714285716,0.007619047619047619,0.012222222222222223,0.012222222222222223,0.31690653165181476
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",RandomOverSampler,0.018884189897866912,0.013659817273573313,0.5073809523809524,0.3033333333333334,0.7114285714285714,0.28857142857142853,0.6966666666666668,0.007777777777777777,0.019523809523809523,0.0009523809523809524,0.011111111111111112,0.011111111111111112,0.3413453896840413
"[(50, 'tanh'), (100, 'tanh')]",TomekLinks,0.32804860020301302,0.3276303036418336,0.6615079365079365,0.5111111111111112,0.811904761904762,0.1880952380952381,0.48888888888888893,0.2677777777777777,0.5866666666666667,0.059523809523809514,0.2622222222222222,0.2622222222222222,0.0884414513905843
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",RandomUnderSampler,0.26969362146281634,0.25797001100310946,0.645952380952381,0.6433333333333333,0.6485714285714286,0.3514285714285714,0.3566666666666667,0.45333333333333337,0.451904761904762,0.1761904761904762,0.18333333333333335,0.18333333333333335,0.2840367952982585
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",ADASYN,0.28175627095902794,0.28142061030956872,0.6434126984126983,0.5211111111111112,0.7657142857142857,0.2342857142857143,0.47888888888888886,0.1822222222222222,0.43428571428571433,0.04904761904761904,0.14777777777777776,0.14777777777777776,0.38487013181050617
"[(50, 'sigm'), (100, 'sigm')]",ADASYN,0.31004188223667267,0.30896950475790091,0.6596031746031746,0.5577777777777777,0.7614285714285712,0.23857142857142857,0.44222222222222224,0.3,0.5242857142857142,0.08952380952380952,0.19333333333333333,0.19333333333333333,0.40172449747721356
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",RandomOverSampler,0.38714300862504247,0.3747318715762416,0.7082539682539682,0.708888888888889,0.7076190476190476,0.2923809523809524,0.2911111111111111,0.37999999999999995,0.43809523809523804,0.1019047619047619,0.10777777777777779,0.10777777777777779,0.3395729859670003
"[(50, 'lin'), (100, 'lin')]",ADASYN,0.39735685446821911,0.38671627997470687,0.7129365079365079,0.7044444444444444,0.7214285714285715,0.2785714285714286,0.2955555555555555,0.36000000000000004,0.43047619047619046,0.08285714285714285,0.08555555555555557,0.08555555555555557,0.3028964201609294
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",TomekLinks,0.053340762152678141,0.020007418151290368,0.5073015873015873,0.025555555555555554,0.9890476190476191,0.010952380952380955,0.9744444444444443,0.015555555555555553,0.07714285714285714,0.0,0.04777777777777778,0.04777777777777778,0.2204115390777588
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",RandomOverSampler,0.30826444939534103,0.29989125170082398,0.665079365079365,0.6377777777777778,0.6923809523809524,0.3076190476190476,0.3622222222222223,0.35333333333333333,0.38333333333333336,0.10476190476190476,0.11777777777777777,0.11777777777777777,0.34830840428670246
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",SMOTE,0.042625671245575474,0.029322898826913413,0.5184920634920634,0.6122222222222222,0.42476190476190473,0.5752380952380953,0.3877777777777778,0.008888888888888889,0.018571428571428572,0.0019047619047619048,0.0033333333333333335,0.0033333333333333335,0.11532171567281087
"[(50, 'sigm'), (100, 'sigm')]",RandomOverSampler,0.31523822992336253,0.31024541970256797,0.6669047619047618,0.6133333333333333,0.7204761904761905,0.2795238095238095,0.3866666666666667,0.37777777777777777,0.5100000000000001,0.12857142857142856,0.19555555555555557,0.19555555555555557,0.3568240801493327
"[(50, 'tanh'), (100, 'tanh')]",ADASYN,0.30409966848727971,0.3009932886201761,0.6595238095238095,0.5866666666666667,0.7323809523809524,0.2676190476190476,0.4133333333333334,0.34222222222222226,0.5042857142857142,0.11047619047619049,0.18333333333333335,0.18333333333333335,0.4505931536356608
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",TomekLinks,0.3384064887674782,0.33772621057439439,0.665079365079365,0.5077777777777778,0.8223809523809523,0.17761904761904765,0.49222222222222217,0.26000000000000006,0.6076190476190476,0.056666666666666664,0.2222222222222222,0.2222222222222222,0.19764463106791177
"[(50, 'lin'), (100, 'lin')]",RandomOverSampler,0.39884343445412423,0.3864412457584992,0.7144444444444445,0.7155555555555555,0.7133333333333334,0.2866666666666667,0.28444444444444444,0.41111111111111115,0.45285714285714285,0.10285714285714286,0.10666666666666667,0.10666666666666667,0.3071323235829671
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",SMOTE,0.35645712736861451,0.34914687011725382,0.6898412698412698,0.6577777777777777,0.7219047619047622,0.27809523809523806,0.3422222222222222,0.35555555555555557,0.4580952380952381,0.09571428571428571,0.13666666666666666,0.13666666666666666,0.1768799622853597
"[(50, 'tanh'), (100, 'tanh')]",RandomOverSampler,0.32368570979304268,0.31768525594206842,0.671984126984127,0.6277777777777778,0.7161904761904762,0.28380952380952384,0.37222222222222223,0.37777777777777777,0.4923809523809524,0.12238095238095238,0.19666666666666668,0.19666666666666668,0.3643628756205241
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",ADASYN,0.051575725879522465,0.039615968527038969,0.5157936507936508,0.11111111111111109,0.9204761904761906,0.07952380952380952,0.8888888888888888,0.025555555555555554,0.0719047619047619,0.0004761904761904762,0.03222222222222223,0.03222222222222223,0.6304833094278971
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",SMOTE,0.30890795071138327,0.30270516004584086,0.6643650793650794,0.6211111111111111,0.7076190476190476,0.2923809523809524,0.3788888888888889,0.34111111111111114,0.41380952380952385,0.09714285714285713,0.14555555555555558,0.14555555555555558,0.09649403889973958
"[(50, 'sigm'), (100, 'sigm')]",SMOTE,0.31999586146638492,0.31627262784347132,0.6683333333333333,0.6033333333333334,0.7333333333333334,0.26666666666666666,0.39666666666666667,0.34888888888888886,0.5204761904761904,0.12380952380952381,0.19777777777777775,0.19777777777777775,0.12488722801208496
"[(50, 'lin'), (100, 'lin')]",SMOTE,0.39390647651409266,0.38341752324112571,0.7110317460317459,0.7011111111111111,0.7209523809523809,0.27904761904761904,0.2988888888888888,0.4266666666666667,0.4661904761904762,0.11285714285714284,0.10222222222222221,0.10222222222222221,0.10103424390157063
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",ADASYN,0.34767954184787397,0.34709825680960399,0.6775396825396824,0.5722222222222223,0.7828571428571429,0.21714285714285717,0.4277777777777778,0.27555555555555555,0.5352380952380952,0.06476190476190476,0.18333333333333335,0.18333333333333335,0.5159324010213217
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",SMOTEENN,0.017671458659542841,0.014343673292359157,0.5069047619047619,0.26666666666666666,0.7471428571428572,0.25285714285714284,0.7333333333333334,0.005555555555555556,0.02238095238095238,0.0,0.007777777777777777,0.007777777777777777,0.04536851247151693
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",RandomOverSampler,0.10183202307466188,0.09688603538936913,0.5538888888888888,0.46777777777777785,0.64,0.36000000000000004,0.5322222222222223,0.03777777777777778,0.056190476190476187,0.007619047619047619,0.012222222222222223,0.012222222222222223,0.3823571999867757
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",SMOTEENN,0.34808323141955549,0.34796541951755272,0.6757142857142858,0.5566666666666666,0.7947619047619048,0.20523809523809522,0.44333333333333336,0.2677777777777777,0.5480952380952381,0.06952380952380953,0.20222222222222222,0.20222222222222222,0.11265079180399577
"[(50, 'tanh'), (100, 'tanh')]",SMOTE,0.31623135953453424,0.31095386766115551,0.6676190476190476,0.6166666666666667,0.7185714285714285,0.2814285714285714,0.38333333333333336,0.34555555555555556,0.5133333333333333,0.11333333333333333,0.18999999999999997,0.18999999999999997,0.15642730394999185
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",RandomOverSampler,0.3524788664196567,0.34739508033087713,0.6861904761904761,0.6366666666666666,0.7357142857142857,0.2642857142857143,0.36333333333333334,0.3811111111111111,0.5057142857142858,0.10952380952380951,0.16444444444444442,0.16444444444444442,0.3841981093088786
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",SMOTEENN,0.31247885129935543,0.31211520676769733,0.6584920634920636,0.538888888888889,0.7780952380952382,0.2219047619047619,0.4611111111111111,0.2644444444444445,0.5257142857142857,0.06666666666666667,0.2422222222222222,0.2422222222222222,0.10029101371765137
"[(50, 'sigm'), (100, 'sigm')]",SMOTEENN,0.27290393664447188,0.27234016844028602,0.6338888888888888,0.4711111111111111,0.7966666666666667,0.20333333333333337,0.528888888888889,0.2633333333333333,0.5980952380952381,0.09333333333333334,0.2866666666666667,0.2866666666666667,0.10014088948567708
"[(50, 'lin'), (100, 'lin')]",SMOTEENN,0.37391741894022684,0.37287490039426013,0.6918253968253968,0.5988888888888889,0.7847619047619047,0.21523809523809523,0.40111111111111114,0.3355555555555556,0.5442857142857143,0.07904761904761905,0.16888888888888887,0.16888888888888887,0.13878997166951498
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",SMOTE,0.10588137122942813,0.091675986090303696,0.5566666666666668,0.6266666666666667,0.48666666666666664,0.5133333333333333,0.37333333333333335,0.041111111111111105,0.04380952380952382,0.015238095238095238,0.006666666666666667,0.006666666666666667,0.37872886657714844
"[(50, 'rbf_l1'), (5, 'rbf_l1')]",SMOTETomek,0.046197885535265014,0.032257045950776719,0.5202380952380953,0.61,0.43047619047619046,0.5695238095238095,0.38999999999999996,0.008888888888888889,0.018571428571428572,0.0019047619047619048,0.0044444444444444444,0.0044444444444444444,0.08576361338297527
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",SMOTE,0.3466247136301836,0.34459644322845423,0.6797619047619049,0.5966666666666667,0.7628571428571428,0.23714285714285713,0.4033333333333333,0.35333333333333333,0.5347619047619048,0.08952380952380952,0.19666666666666668,0.19666666666666668,0.3055729866027832
"[(50, 'rbf_l2'), (5, 'rbf_l2')]",SMOTETomek,0.35498528132391555,0.34815173632103175,0.6888095238095238,0.6533333333333333,0.7242857142857143,0.2757142857142857,0.3466666666666667,0.3511111111111111,0.4590476190476191,0.09380952380952383,0.13777777777777778,0.13777777777777778,0.06268668174743652
"[(50, 'tanh'), (100, 'tanh')]",SMOTEENN,0.27403945081139375,0.27377228244987561,0.6353968253968255,0.4788888888888889,0.791904761904762,0.20809523809523808,0.5211111111111112,0.25999999999999995,0.5833333333333334,0.0857142857142857,0.25333333333333335,0.25333333333333335,0.11523501078287761
"[(50, 'rbf_linf'), (100, 'rbf_linf')]",None,0.32285438111849679,0.31998417627566639,0.6523809523809524,0.4633333333333334,0.8414285714285713,0.15857142857142856,0.5366666666666666,0.21777777777777776,0.6414285714285715,0.04571428571428571,0.27111111111111114,0.27111111111111114,0.25005682309468585
"[(100, 'sigm'), (5, 'sigm')]",None,0.34070150291702461,0.33720644320464804,0.6595238095238095,0.4666666666666666,0.8523809523809524,0.14761904761904762,0.5333333333333333,0.19444444444444442,0.6295238095238095,0.03523809523809524,0.24444444444444444,0.24444444444444444,0.17416183153788248
"[(50, 'rbf_linf'), (5, 'rbf_linf')]",SMOTETomek,0.31136366512864139,0.30544167756988766,0.6654761904761906,0.62,0.7109523809523809,0.28904761904761905,0.38000000000000006,0.3377777777777778,0.4185714285714286,0.09523809523809523,0.14666666666666664,0.14666666666666664,0.09142279624938965
"[(50, 'sigm'), (100, 'sigm')]",SMOTETomek,0.32378922529544318,0.32050173123035003,0.6697619047619048,0.6000000000000001,0.7395238095238096,0.26047619047619053,0.4000000000000001,0.34,0.5195238095238095,0.12238095238095237,0.20444444444444446,0.20444444444444446,0.14838012059529623
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",SMOTEENN,0.099024971135291961,0.096742800998121381,0.5515079365079365,0.42444444444444446,0.6785714285714285,0.3214285714285714,0.5755555555555555,0.03777777777777778,0.05380952380952381,0.006190476190476191,0.015555555555555553,0.015555555555555553,0.22923040390014648
"[(50, 'lin'), (100, 'lin')]",SMOTETomek,0.39689470199346716,0.38705961227961971,0.7123015873015873,0.6988888888888889,0.7257142857142856,0.27428571428571424,0.3011111111111111,0.42555555555555563,0.47095238095238096,0.11047619047619046,0.10555555555555557,0.10555555555555557,0.1701970100402832
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",SMOTEENN,0.29916723956757252,0.29816265807636305,0.6451587301587302,0.47555555555555556,0.8147619047619048,0.1852380952380952,0.5244444444444444,0.26888888888888884,0.6238095238095237,0.06619047619047619,0.2911111111111111,0.2911111111111111,0.24899983406066895
"[(100, 'tanh'), (5, 'tanh')]",None,0.32518984219914282,0.32089573327048632,0.6507936507936507,0.4477777777777778,0.8538095238095238,0.1461904761904762,0.5522222222222223,0.1877777777777778,0.6271428571428572,0.03142857142857143,0.26333333333333336,0.26333333333333336,0.1941695213317871
"[(100, 'lin'), (5, 'lin')]",None,0.37186964375701476,0.36432572103900429,0.6687301587301588,0.45888888888888885,0.8785714285714287,0.12142857142857143,0.5411111111111111,0.13888888888888887,0.6428571428571428,0.01761904761904762,0.20666666666666664,0.20666666666666664,0.24407370885213217
"[(50, 'tanh'), (100, 'tanh')]",SMOTETomek,0.31624428305292152,0.31131710591624412,0.6673809523809524,0.6133333333333333,0.7214285714285715,0.2785714285714286,0.3866666666666667,0.3433333333333333,0.5157142857142857,0.11619047619047618,0.19444444444444442,0.19444444444444442,0.18232369422912598
"[(100, 'rbf_l1'), (5, 'rbf_l1')]",None,-0.0082966441208638091,-0.0017799920751067806,0.4993650793650793,0.011111111111111112,0.9876190476190477,0.012380952380952381,0.9888888888888889,0.008888888888888889,0.04428571428571429,0.0004761904761904762,0.03222222222222223,0.03222222222222223,0.31266943613688153
"[(100, 'rbf_l2'), (5, 'rbf_l2')]",None,0.34496414495563826,0.34029270427673169,0.6596825396825398,0.4588888888888889,0.8604761904761905,0.1395238095238095,0.5411111111111111,0.19333333333333333,0.6461904761904762,0.02857142857142857,0.24111111111111114,0.24111111111111114,0.3804052670796712
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",SMOTETomek,0.10894671614651175,0.094796491156779725,0.5583333333333332,0.6233333333333334,0.49333333333333335,0.5066666666666667,0.37666666666666665,0.041111111111111105,0.04380952380952382,0.014761904761904763,0.006666666666666667,0.006666666666666667,0.2512354056040446
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",SMOTETomek,0.3471624842863128,0.34543201003705404,0.6793650793650793,0.591111111111111,0.7676190476190475,0.23238095238095238,0.40888888888888886,0.3522222222222222,0.5380952380952381,0.09190476190476189,0.19777777777777775,0.19777777777777775,0.37852708498636883
