layers,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",None,0.6614285714285714,0.47666666666666674,0.8461904761904763,0.1538095238095238,0.5233333333333333,0.22666666666666668,0.6252380952380953,0.047619047619047616,0.2733333333333334,0.2733333333333334
"[(50, 'tanh'), (100, 'tanh')]",ClusterCentroids,0.6310317460317462,0.6277777777777778,0.6342857142857143,0.3657142857142857,0.37222222222222223,0.43222222222222223,0.4185714285714286,0.18380952380952378,0.19111111111111112,0.19111111111111112
"[(50, 'tanh'), (100, 'tanh')]",EditedNearestNeighbours,0.6765079365079365,0.6977777777777779,0.6552380952380953,0.34476190476190477,0.3022222222222222,0.47333333333333333,0.45428571428571435,0.18333333333333335,0.14777777777777779,0.14777777777777779
"[(50, 'lin'), (100, 'lin')]",ClusterCentroids,0.6897619047619047,0.6966666666666667,0.6828571428571428,0.31714285714285717,0.30333333333333334,0.4222222222222222,0.42476190476190484,0.12,0.10999999999999999,0.10999999999999999
"[(50, 'lin'), (100, 'lin')]",EditedNearestNeighbours,0.7172222222222223,0.7511111111111112,0.6833333333333332,0.3166666666666667,0.2488888888888889,0.5,0.44857142857142857,0.14,0.08777777777777777,0.08777777777777777
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",ClusterCentroids,0.6362698412698413,0.7111111111111111,0.5614285714285715,0.43857142857142856,0.2888888888888889,0.4844444444444445,0.36000000000000004,0.22476190476190475,0.13555555555555557,0.13555555555555557
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",ClusterCentroids,0.5328571428571428,0.17,0.8957142857142856,0.1042857142857143,0.8300000000000001,0.022222222222222223,0.04666666666666666,0.005714285714285714,0.014444444444444446,0.014444444444444446
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",EditedNearestNeighbours,0.7049206349206348,0.7355555555555555,0.6742857142857143,0.3257142857142857,0.2644444444444444,0.5199999999999999,0.46238095238095234,0.17476190476190476,0.13444444444444445,0.13444444444444445
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",EditedNearestNeighbours,0.5622222222222223,0.4144444444444444,0.71,0.29,0.5855555555555556,0.05222222222222222,0.06904761904761905,0.012857142857142859,0.01888888888888889,0.01888888888888889
"[(50, 'tanh'), (100, 'tanh')]",InstanceHardnessThreshold,0.6762698412698412,0.8011111111111111,0.5514285714285715,0.44857142857142857,0.1988888888888889,0.6,0.35761904761904767,0.2866666666666667,0.07555555555555556,0.07555555555555556
"[(50, 'lin'), (100, 'lin')]",InstanceHardnessThreshold,0.7118253968253967,0.8588888888888889,0.5647619047619048,0.43523809523809526,0.1411111111111111,0.6688888888888888,0.36047619047619045,0.26095238095238094,0.052222222222222225,0.052222222222222225
"[(50, 'tanh'), (100, 'tanh')]",NearMiss,0.6345238095238095,0.6766666666666667,0.5923809523809523,0.4076190476190476,0.3233333333333333,0.48666666666666664,0.40523809523809523,0.22999999999999998,0.16111111111111112,0.16111111111111112
"[(50, 'lin'), (100, 'lin')]",NearMiss,0.6826190476190476,0.7199999999999999,0.6452380952380953,0.3547619047619048,0.27999999999999997,0.44222222222222224,0.4033333333333333,0.1823809523809524,0.08666666666666667,0.08666666666666667
"[(50, 'tanh'), (100, 'tanh')]",NeighbourhoodCleaningRule,0.6806349206349207,0.6688888888888888,0.6923809523809524,0.3076190476190476,0.3311111111111111,0.4611111111111111,0.47285714285714286,0.15047619047619049,0.16666666666666666,0.16666666666666666
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",InstanceHardnessThreshold,0.6780952380952381,0.81,0.5461904761904762,0.45380952380952383,0.18999999999999997,0.6677777777777777,0.3552380952380953,0.29142857142857137,0.0911111111111111,0.0911111111111111
"[(50, 'lin'), (100, 'lin')]",NeighbourhoodCleaningRule,0.7146825396825397,0.7122222222222222,0.7171428571428572,0.28285714285714286,0.28777777777777774,0.45222222222222214,0.489047619047619,0.11190476190476191,0.11111111111111112,0.11111111111111112
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",InstanceHardnessThreshold,0.5704761904761906,0.5766666666666668,0.5642857142857143,0.4357142857142857,0.42333333333333334,0.05111111111111111,0.0519047619047619,0.015714285714285712,0.021111111111111112,0.021111111111111112
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",NearMiss,0.6461111111111112,0.6855555555555556,0.6066666666666667,0.3933333333333333,0.31444444444444436,0.4711111111111111,0.4076190476190476,0.23476190476190473,0.14444444444444446,0.14444444444444446
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",NearMiss,0.535873015873016,0.48888888888888893,0.5828571428571429,0.4171428571428571,0.5111111111111112,0.04555555555555555,0.05333333333333332,0.008571428571428572,0.01888888888888889,0.01888888888888889
"[(50, 'tanh'), (100, 'tanh')]",OneSidedSelection,0.6536507936507937,0.49444444444444446,0.8128571428571428,0.18714285714285714,0.5055555555555556,0.24333333333333337,0.5823809523809523,0.058095238095238096,0.2688888888888889,0.2688888888888889
"[(50, 'tanh'), (100, 'tanh')]",RandomUnderSampler,0.6352380952380953,0.6366666666666666,0.6338095238095237,0.36619047619047623,0.36333333333333334,0.44111111111111106,0.4338095238095238,0.20761904761904762,0.18999999999999997,0.18999999999999997
"[(50, 'lin'), (100, 'lin')]",OneSidedSelection,0.6805555555555557,0.5144444444444445,0.8466666666666667,0.15333333333333332,0.4855555555555555,0.1922222222222222,0.5995238095238095,0.02619047619047619,0.1877777777777778,0.1877777777777778
"[(50, 'lin'), (100, 'lin')]",RandomUnderSampler,0.7124603174603173,0.7377777777777778,0.6871428571428572,0.31285714285714283,0.2622222222222222,0.4333333333333334,0.4180952380952381,0.13047619047619047,0.09333333333333332,0.09333333333333332
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",NeighbourhoodCleaningRule,0.6890476190476192,0.6766666666666666,0.7014285714285714,0.29857142857142854,0.3233333333333333,0.4533333333333333,0.4976190476190476,0.1395238095238095,0.1544444444444444,0.1544444444444444
"[(50, 'tanh'), (100, 'tanh')]",TomekLinks,0.669047619047619,0.5266666666666666,0.8114285714285714,0.18857142857142858,0.47333333333333333,0.26111111111111107,0.5952380952380952,0.06190476190476191,0.24666666666666662,0.24666666666666662
"[(50, 'lin'), (100, 'lin')]",TomekLinks,0.6794444444444444,0.5122222222222222,0.8466666666666667,0.15333333333333332,0.4877777777777778,0.19000000000000003,0.5990476190476189,0.02619047619047619,0.18333333333333332,0.18333333333333332
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",NeighbourhoodCleaningRule,0.5753174603174603,0.42444444444444446,0.7261904761904763,0.2738095238095238,0.5755555555555555,0.058888888888888886,0.05238095238095238,0.006666666666666665,0.021111111111111112,0.021111111111111112
"[(50, 'tanh'), (100, 'tanh')]",ADASYN,0.6763492063492064,0.6088888888888889,0.7438095238095239,0.2561904761904762,0.39111111111111113,0.34333333333333327,0.4980952380952381,0.10904761904761906,0.17666666666666667,0.17666666666666667
"[(50, 'tanh'), (100, 'tanh')]",RandomOverSampler,0.6722222222222222,0.6344444444444445,0.71,0.29,0.3655555555555556,0.39222222222222225,0.4928571428571429,0.12047619047619047,0.18555555555555556,0.18555555555555556
"[(50, 'lin'), (100, 'lin')]",ADASYN,0.7153968253968254,0.7088888888888888,0.7219047619047618,0.2780952380952381,0.2911111111111111,0.36000000000000004,0.42904761904761907,0.08476190476190475,0.08,0.08
"[(50, 'lin'), (100, 'lin')]",RandomOverSampler,0.7130952380952381,0.7133333333333334,0.712857142857143,0.2871428571428572,0.2866666666666666,0.40888888888888886,0.4523809523809524,0.10523809523809523,0.10000000000000002,0.10000000000000002
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",OneSidedSelection,0.6850793650793651,0.5511111111111111,0.8190476190476191,0.18095238095238098,0.4488888888888889,0.3033333333333333,0.5857142857142857,0.05380952380952381,0.23777777777777778,0.23777777777777778
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",RandomUnderSampler,0.6442063492063492,0.6455555555555555,0.6428571428571429,0.3571428571428572,0.3544444444444444,0.45555555555555555,0.4395238095238095,0.1880952380952381,0.16888888888888887,0.16888888888888887
"[(50, 'tanh'), (100, 'tanh')]",SMOTE,0.6534126984126983,0.5977777777777777,0.709047619047619,0.2909523809523809,0.4022222222222222,0.3655555555555556,0.49666666666666676,0.1295238095238095,0.20000000000000004,0.20000000000000004
"[(50, 'lin'), (100, 'lin')]",SMOTE,0.7166666666666668,0.7166666666666667,0.7166666666666668,0.2833333333333333,0.2833333333333334,0.4255555555555555,0.4704761904761905,0.11476190476190475,0.10333333333333332,0.10333333333333332
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",OneSidedSelection,0.510079365079365,0.03777777777777778,0.9823809523809524,0.01761904761904762,0.9622222222222222,0.008888888888888889,0.05904761904761905,0.0009523809523809524,0.04,0.04
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",TomekLinks,0.6656349206349206,0.5188888888888888,0.8123809523809523,0.1876190476190476,0.4811111111111111,0.2822222222222222,0.6052380952380952,0.05904761904761905,0.24666666666666667,0.24666666666666667
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",RandomUnderSampler,0.5512698412698412,0.4644444444444445,0.638095238095238,0.3619047619047619,0.5355555555555557,0.03888888888888889,0.04809523809523809,0.012857142857142859,0.015555555555555553,0.015555555555555553
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",ADASYN,0.6771428571428572,0.5766666666666668,0.7776190476190475,0.22238095238095237,0.4233333333333333,0.26555555555555554,0.5295238095238094,0.07142857142857144,0.2088888888888889,0.2088888888888889
"[(50, 'tanh'), (100, 'tanh')]",SMOTEENN,0.6546825396825398,0.5255555555555556,0.7838095238095238,0.21619047619047618,0.47444444444444445,0.3,0.5880952380952381,0.08857142857142858,0.2733333333333333,0.2733333333333333
"[(50, 'lin'), (100, 'lin')]",SMOTEENN,0.701031746031746,0.6211111111111111,0.7809523809523808,0.21904761904761905,0.3788888888888889,0.3277777777777778,0.5504761904761905,0.07952380952380951,0.1711111111111111,0.1711111111111111
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",RandomOverSampler,0.6761111111111111,0.6222222222222222,0.7300000000000001,0.27,0.3777777777777778,0.3877777777777777,0.490952380952381,0.1123809523809524,0.19333333333333336,0.19333333333333336
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",TomekLinks,0.5091269841269841,0.03444444444444445,0.9838095238095237,0.016190476190476193,0.9655555555555556,0.015555555555555559,0.06619047619047619,0.0019047619047619048,0.04,0.04
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",ADASYN,0.524047619047619,0.14,0.9080952380952381,0.09190476190476189,0.86,0.04111111111111111,0.07095238095238095,0.002380952380952381,0.03666666666666666,0.03666666666666666
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",SMOTE,0.6730952380952381,0.5933333333333334,0.7528571428571428,0.2471428571428571,0.4066666666666667,0.35777777777777775,0.5347619047619049,0.10523809523809523,0.18888888888888888,0.18888888888888888
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",RandomOverSampler,0.5623015873015874,0.47555555555555556,0.649047619047619,0.35095238095238096,0.5244444444444444,0.04,0.06238095238095239,0.008571428571428572,0.025555555555555554,0.025555555555555554
"[(50, 'lin'), (100, 'lin')]",SMOTETomek,0.7157142857142857,0.71,0.7214285714285715,0.2785714285714285,0.29,0.42111111111111105,0.47285714285714286,0.11238095238095236,0.10444444444444445,0.10444444444444445
"[(50, 'tanh'), (100, 'tanh')]",SMOTETomek,0.6615873015873016,0.5955555555555556,0.7276190476190476,0.2723809523809524,0.4044444444444444,0.3633333333333333,0.4985714285714286,0.11857142857142855,0.19666666666666668,0.19666666666666668
"[(50, 'rbf_linf'), (100, 'rbf_linf')]",None,0.6697619047619048,0.49,0.8495238095238095,0.15047619047619049,0.51,0.23444444444444443,0.6457142857142858,0.047142857142857146,0.26999999999999996,0.26999999999999996
"[(100, 'sigm'), (5, 'sigm')]",None,0.6623015873015874,0.4788888888888889,0.8457142857142858,0.15428571428571428,0.5211111111111112,0.1811111111111111,0.6404761904761905,0.03666666666666667,0.24666666666666667,0.24666666666666667
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",SMOTEENN,0.651984126984127,0.4877777777777778,0.8161904761904761,0.18380952380952384,0.5122222222222222,0.2533333333333333,0.6076190476190476,0.07571428571428572,0.2677777777777777,0.2677777777777777
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",SMOTE,0.5528571428571429,0.5533333333333333,0.5523809523809523,0.4476190476190476,0.4466666666666667,0.02666666666666667,0.04190476190476191,0.009523809523809525,0.007777777777777777,0.007777777777777777
"[(50, 'rbf_l2'), (100, 'rbf_l2')]",SMOTETomek,0.6579365079365079,0.5777777777777778,0.7380952380952381,0.26190476190476186,0.4222222222222222,0.3522222222222222,0.5152380952380952,0.10095238095238095,0.2088888888888889,0.2088888888888889
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",SMOTEENN,0.5646031746031746,0.4577777777777777,0.6714285714285714,0.32857142857142857,0.5422222222222222,0.025555555555555554,0.05238095238095238,0.011428571428571429,0.011111111111111112,0.011111111111111112
"[(100, 'lin'), (5, 'lin')]",None,0.6687301587301588,0.45888888888888885,0.8785714285714287,0.12142857142857143,0.5411111111111111,0.13888888888888887,0.6428571428571428,0.01761904761904762,0.20666666666666664,0.20666666666666664
"[(50, 'rbf_l1'), (100, 'rbf_l1')]",SMOTETomek,0.5542063492063493,0.6288888888888889,0.4795238095238095,0.5204761904761904,0.3711111111111111,0.03888888888888889,0.04619047619047619,0.011904761904761904,0.008888888888888889,0.008888888888888889
"[(100, 'tanh'), (5, 'tanh')]",None,0.6418253968253967,0.4322222222222223,0.8514285714285714,0.14857142857142858,0.5677777777777778,0.17,0.6152380952380953,0.037142857142857144,0.2755555555555555,0.2755555555555555
"[(50, 'rbf_linf'), (100, 'rbf_linf')]",ClusterCentroids,0.6055555555555555,0.7344444444444443,0.47666666666666674,0.5233333333333333,0.26555555555555554,0.5222222222222223,0.26333333333333336,0.3004761904761905,0.11666666666666665,0.11666666666666665
"[(50, 'rbf_linf'), (100, 'rbf_linf')]",EditedNearestNeighbours,0.6851587301587302,0.7022222222222222,0.668095238095238,0.3319047619047619,0.29777777777777775,0.5055555555555555,0.469047619047619,0.18476190476190477,0.12333333333333334,0.12333333333333334
"[(100, 'sigm'), (5, 'sigm')]",ClusterCentroids,0.6587301587301587,0.6788888888888889,0.6385714285714285,0.3614285714285714,0.3211111111111111,0.4411111111111112,0.4042857142857143,0.17285714285714285,0.17666666666666667,0.17666666666666667
"[(100, 'sigm'), (5, 'sigm')]",EditedNearestNeighbours,0.686031746031746,0.7077777777777777,0.6642857142857143,0.3357142857142857,0.2922222222222222,0.4911111111111111,0.44190476190476197,0.16428571428571428,0.12666666666666668,0.12666666666666668
"[(100, 'lin'), (5, 'lin')]",ClusterCentroids,0.6897619047619047,0.6966666666666667,0.6828571428571428,0.31714285714285717,0.30333333333333334,0.4222222222222222,0.42476190476190484,0.12,0.10999999999999999,0.10999999999999999
"[(100, 'lin'), (5, 'lin')]",EditedNearestNeighbours,0.7172222222222223,0.7511111111111112,0.6833333333333332,0.3166666666666667,0.2488888888888889,0.5,0.44857142857142857,0.14,0.08777777777777777,0.08777777777777777
"[(100, 'tanh'), (5, 'tanh')]",ClusterCentroids,0.6501587301587302,0.6522222222222221,0.6480952380952382,0.3519047619047619,0.3477777777777778,0.42,0.39904761904761904,0.15571428571428572,0.1511111111111111,0.1511111111111111
"[(100, 'tanh'), (5, 'tanh')]",EditedNearestNeighbours,0.6842063492063492,0.7222222222222222,0.6461904761904762,0.3538095238095238,0.2777777777777778,0.4844444444444445,0.430952380952381,0.1680952380952381,0.1322222222222222,0.1322222222222222
"[(50, 'rbf_linf'), (100, 'rbf_linf')]",InstanceHardnessThreshold,0.6877777777777778,0.8222222222222223,0.5533333333333333,0.4466666666666666,0.17777777777777773,0.6744444444444445,0.35857142857142854,0.28523809523809524,0.08666666666666667,0.08666666666666667
"[(100, 'sigm'), (5, 'sigm')]",InstanceHardnessThreshold,0.6937301587301586,0.8322222222222222,0.5552380952380952,0.44476190476190486,0.16777777777777778,0.6588888888888889,0.3547619047619048,0.27666666666666667,0.06999999999999999,0.06999999999999999
"[(50, 'rbf_linf'), (100, 'rbf_linf')]",NearMiss,0.6458730158730158,0.6755555555555556,0.6161904761904762,0.38380952380952377,0.3244444444444445,0.4488888888888889,0.4166666666666667,0.2133333333333333,0.17444444444444443,0.17444444444444443
"[(100, 'sigm'), (5, 'sigm')]",NearMiss,0.6434920634920634,0.6722222222222222,0.6147619047619048,0.3852380952380952,0.3277777777777778,0.4477777777777778,0.3952380952380952,0.20095238095238097,0.13777777777777778,0.13777777777777778
"[(100, 'lin'), (5, 'lin')]",InstanceHardnessThreshold,0.7118253968253967,0.8588888888888889,0.5647619047619048,0.43523809523809526,0.1411111111111111,0.6688888888888888,0.36047619047619045,0.26095238095238094,0.052222222222222225,0.052222222222222225
"[(50, 'rbf_linf'), (100, 'rbf_linf')]",NeighbourhoodCleaningRule,0.6924603174603173,0.681111111111111,0.7038095238095239,0.2961904761904762,0.3188888888888889,0.4655555555555555,0.5104761904761905,0.1523809523809524,0.16777777777777778,0.16777777777777778
"[(100, 'sigm'), (5, 'sigm')]",NeighbourhoodCleaningRule,0.706031746031746,0.7011111111111111,0.710952380952381,0.28904761904761905,0.29888888888888887,0.46222222222222226,0.4766666666666666,0.1342857142857143,0.14555555555555555,0.14555555555555555
"[(100, 'lin'), (5, 'lin')]",NearMiss,0.6826190476190476,0.7199999999999999,0.6452380952380953,0.3547619047619048,0.27999999999999997,0.44222222222222224,0.4033333333333333,0.1823809523809524,0.08666666666666667,0.08666666666666667
"[(100, 'tanh'), (5, 'tanh')]",InstanceHardnessThreshold,0.6878571428571428,0.8366666666666666,0.5390476190476191,0.46095238095238095,0.16333333333333333,0.6555555555555556,0.3333333333333333,0.28095238095238095,0.058888888888888886,0.058888888888888886
"[(100, 'tanh'), (5, 'tanh')]",NearMiss,0.6568253968253969,0.708888888888889,0.6047619047619048,0.3952380952380952,0.2911111111111111,0.47222222222222227,0.3857142857142857,0.20095238095238097,0.13,0.13
"[(50, 'rbf_linf'), (100, 'rbf_linf')]",OneSidedSelection,0.6700793650793649,0.5211111111111112,0.8190476190476191,0.18095238095238095,0.47888888888888886,0.26222222222222225,0.6061904761904762,0.06,0.25333333333333335,0.25333333333333335
"[(100, 'sigm'), (5, 'sigm')]",OneSidedSelection,0.6722222222222222,0.5177777777777778,0.8266666666666665,0.17333333333333334,0.4822222222222223,0.23777777777777778,0.6142857142857142,0.039047619047619046,0.23111111111111113,0.23111111111111113
