algorithm,leaf_size,n_neighbors,p,weights,Data balancer,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff
auto,20,80,1,uniform,RandomUnderSampler,0.328632749,0.261562909,0.65628356,0.918895297,0.393671823,0.606328177,0.081104703,0.722935091,0.19361109,0.320418402,0.019768684,0.019768684
auto,20,80,1,distance,OneSidedSelection,0.369720564,0.195600487,0.693045937,0.809511428,0.576580446,0.423419554,0.190488572,0.520772681,0.389962063,0.081085792,0.078688395,0.078688395
auto,20,80,1,distance,RandomUnderSampler,0.328727343,0.255352791,0.660857152,0.894278129,0.427436176,0.572563824,0.105721871,0.751188623,0.255212187,0.308563522,0.047413104,0.047413104
auto,20,80,1,uniform,TomekLinks,0.355070906,0.191714732,0.686422034,0.758053648,0.614790421,0.385209579,0.241946352,0.287928835,0.371118513,0.031013871,0.058505905,0.058505905
auto,20,80,1,distance,TomekLinks,0.37799392,0.190007718,0.698230169,0.792357411,0.604102926,0.395897074,0.207642589,0.500796484,0.399700036,0.068489666,0.081110196,0.081110196
auto,20,65,3,uniform,NearMiss,0.443670285,0.191126845,0.733262012,0.797000214,0.66952381,0.33047619,0.202999786,0.499182154,0.482587966,0.137827407,0.077876652,0.077876652
auto,20,80,1,uniform,ADASYN,0.356127972,0.24061443,0.677400545,0.892860325,0.461940764,0.538059236,0.107139675,0.567777473,0.245351907,0.233415096,0.03671824,0.03671824
auto,20,65,3,distance,NearMiss,0.439841452,0.192051229,0.730667632,0.766935823,0.694399441,0.305600559,0.233064177,0.559307272,0.49020836,0.135918944,0.098663371,0.098663371
auto,20,80,1,distance,ADASYN,0.343048283,0.24497206,0.671067642,0.883371479,0.458763806,0.541236194,0.116628521,0.728401233,0.25784625,0.262097728,0.05992676,0.05992676
auto,20,80,1,uniform,RandomOverSampler,0.317657424,0.23362857,0.663812453,0.812544783,0.515080122,0.484919878,0.187455217,0.605511917,0.382658457,0.232567357,0.109563917,0.109563917
auto,20,80,1,distance,RandomOverSampler,0.351368029,0.232592998,0.678285957,0.865414874,0.491157039,0.508842961,0.134585126,0.706401172,0.371437993,0.243575508,0.084944307,0.084944307
auto,20,80,1,uniform,SMOTE,0.3559022,0.234664114,0.678961782,0.880950288,0.476973276,0.523026724,0.119049712,0.624279044,0.314909531,0.245799245,0.046402393,0.046402393
auto,20,80,1,distance,SMOTE,0.3433801,0.237334449,0.673702708,0.86439989,0.483005527,0.516994473,0.13560011,0.696916598,0.348465777,0.254479858,0.077072843,0.077072843
auto,20,80,1,uniform,SMOTEENN,0.335717149,0.205405124,0.675828368,0.700557234,0.651099503,0.348900497,0.299442766,0.443302512,0.480257737,0.105226066,0.165457597,0.165457597
auto,20,80,1,distance,SMOTEENN,0.334163141,0.212390155,0.674908993,0.690462327,0.659355658,0.340644342,0.309537673,0.520782447,0.503652897,0.108823614,0.204191767,0.204191767
auto,20,80,2,uniform,InstanceHardnessThreshold,0.415867732,0.243682204,0.714974516,0.873691599,0.556257434,0.443742566,0.126308401,0.648490952,0.398853475,0.260719375,0.059518447,0.059518447
auto,20,80,1,uniform,SMOTETomek,0.35443481,0.231773942,0.679242676,0.871668955,0.486816396,0.513183604,0.128331045,0.611568861,0.318085649,0.233733902,0.045395953,0.045395953
auto,20,80,2,distance,InstanceHardnessThreshold,0.419494228,0.256037323,0.715188415,0.892855443,0.537521387,0.462478613,0.107144557,0.808107052,0.408590103,0.320949016,0.058915438,0.058915438
auto,20,80,2,uniform,NearMiss,0.371549375,0.206638348,0.69413027,0.808714944,0.579545596,0.420454404,0.191285056,0.433000702,0.384142462,0.120042059,0.061734566,0.061734566
auto,20,80,2,distance,NearMiss,0.361794055,0.205408554,0.689555489,0.787920291,0.591190686,0.408809314,0.212079709,0.544783179,0.406900682,0.124698648,0.085747505,0.085747505
auto,20,80,1,distance,SMOTETomek,0.341323913,0.234192726,0.673569889,0.854713906,0.492425871,0.507574129,0.145286094,0.683196924,0.353334679,0.238709129,0.079696665,0.079696665
auto,20,65,3,uniform,NeighbourhoodCleaningRule,0.460184745,0.213843878,0.739329451,0.884191156,0.594467745,0.405532255,0.115808844,0.751602429,0.487133688,0.266337093,0.079085111,0.079085111
auto,20,50,3,uniform,ADASYN,0.487240016,0.185364911,0.756286264,0.833945497,0.67862703,0.32137297,0.166054503,0.522374195,0.364231963,0.109352041,0.063146877,0.063146877
auto,20,80,2,uniform,NeighbourhoodCleaningRule,0.39573671,0.246246379,0.698689266,0.907601697,0.489776836,0.510223164,0.092398303,0.76735024,0.345496253,0.304547068,0.054264091,0.054264091
auto,20,80,2,distance,NeighbourhoodCleaningRule,0.404854122,0.256575348,0.704803843,0.904163081,0.505444604,0.494555396,0.095836919,0.817794257,0.367092134,0.321064258,0.063549086,0.063549086
auto,20,65,3,distance,NeighbourhoodCleaningRule,0.46518198,0.227474841,0.742694021,0.878535811,0.60685223,0.39314777,0.121464189,0.794181086,0.49306096,0.277343226,0.085746895,0.085746895
auto,20,50,3,distance,ADASYN,0.483366584,0.191543124,0.754198534,0.825855534,0.682541533,0.317458467,0.174144466,0.657769233,0.399270363,0.14322541,0.089782416,0.089782416
auto,20,80,2,uniform,OneSidedSelection,0.468597449,0.172321881,0.744942997,0.767544325,0.722341669,0.277658331,0.232455675,0.359359761,0.493699077,0.059808043,0.082922274,0.082922274
auto,20,80,2,distance,OneSidedSelection,0.481714605,0.16683119,0.750402663,0.754220757,0.746584568,0.253415432,0.245779243,0.489903873,0.526512899,0.066266603,0.103909182,0.103909182
auto,20,80,2,uniform,RandomUnderSampler,0.406649217,0.221928907,0.707698269,0.892057737,0.523338801,0.476661199,0.107942263,0.652921359,0.267389911,0.198161018,0.028242546,0.028242546
auto,20,80,2,distance,RandomUnderSampler,0.412111812,0.216003254,0.713303855,0.868445177,0.558162532,0.441837468,0.131554823,0.693488358,0.330577805,0.188105248,0.054877476,0.054877476
auto,20,80,2,uniform,TomekLinks,0.457146455,0.165992138,0.734978201,0.703369648,0.766586755,0.233413245,0.296630352,0.26916537,0.509893423,0.02900413,0.083524062,0.083524062
auto,20,80,2,distance,TomekLinks,0.487878336,0.163229181,0.752555352,0.744130733,0.760979972,0.239020028,0.255869267,0.476989228,0.536886803,0.058434401,0.105320883,0.105320883
auto,20,80,2,uniform,ADASYN,0.448128681,0.199307,0.734832508,0.849470536,0.62019448,0.37980552,0.150529464,0.518147029,0.345917178,0.132321902,0.043378193,0.043378193
auto,20,80,2,distance,ADASYN,0.448192216,0.203111638,0.734829951,0.851688486,0.617971417,0.382028583,0.148311514,0.676341054,0.360103297,0.160582936,0.068401233,0.068401233
auto,20,80,2,uniform,RandomOverSampler,0.425541323,0.194003522,0.723765419,0.782877109,0.664653729,0.335346271,0.217122891,0.56555525,0.479091529,0.141318125,0.121671092,0.121671092
auto,20,80,2,distance,RandomOverSampler,0.454733071,0.192267465,0.738998429,0.832926241,0.645070617,0.354929383,0.167073759,0.672294547,0.474009808,0.155078944,0.097656322,0.097656322
auto,20,80,3,uniform,None,0.468680394,0.158238275,0.735118269,0.658980744,0.811255794,0.188744206,0.341019256,0.241718087,0.60569191,0.028581186,0.108344472,0.108344472
auto,20,80,2,uniform,SMOTE,0.409451421,0.227604589,0.706553843,0.912635112,0.500472573,0.499527427,0.087364888,0.764915011,0.345398676,0.264000808,0.053868595,0.053868595
auto,20,80,2,distance,SMOTE,0.400655814,0.216295188,0.707286402,0.861171839,0.553400964,0.446599036,0.138828161,0.709426592,0.40361538,0.207579512,0.081311605,0.081311605
auto,20,65,3,uniform,OneSidedSelection,0.495974363,0.161598368,0.756980011,0.751393085,0.762566937,0.237433063,0.248606915,0.413225915,0.605799076,0.071454816,0.108548323,0.108548323
auto,20,80,3,distance,None,0.504081815,0.156614329,0.75526734,0.700545027,0.809989654,0.190010346,0.299454973,0.430972566,0.628450131,0.052823748,0.133977845,0.133977845
auto,20,65,3,distance,OneSidedSelection,0.508360631,0.159002126,0.760475403,0.729801337,0.791149469,0.208850531,0.270198663,0.493529861,0.621464321,0.072936634,0.127920901,0.127920901
auto,20,80,2,uniform,SMOTEENN,0.429573509,0.188484442,0.725331398,0.783681528,0.666981267,0.333018733,0.216318472,0.528847386,0.435166259,0.110827803,0.099874882,0.099874882
auto,20,80,2,distance,SMOTEENN,0.423419956,0.193929542,0.719665994,0.708417712,0.730914276,0.269085724,0.291582288,0.541562452,0.531702963,0.098761955,0.189260582,0.189260582
auto,20,50,3,uniform,RandomOverSampler,0.459783383,0.178991831,0.740179816,0.759072294,0.721287338,0.278712662,0.240927706,0.551433367,0.546085918,0.107550239,0.131346089,0.131346089
auto,20,50,3,distance,RandomOverSampler,0.492565407,0.180728173,0.758612016,0.810122982,0.707101051,0.292898949,0.189877018,0.654132869,0.550853374,0.134544797,0.123881717,0.123881717
auto,20,80,2,uniform,SMOTETomek,0.411310909,0.226085488,0.707790413,0.911825811,0.503755016,0.496244984,0.088174189,0.751595715,0.347409763,0.255110236,0.054272025,0.054272025
auto,20,80,2,distance,SMOTETomek,0.399635705,0.214289977,0.707155646,0.855722787,0.558588504,0.441411496,0.144277213,0.694897617,0.407320093,0.199217873,0.082119076,0.082119076
auto,20,95,1,uniform,None,0.352578487,0.187258452,0.685182109,0.733237511,0.637126707,0.362873293,0.266762489,0.255038604,0.371435974,0.020217865,0.061129116,0.061129116
auto,20,95,1,distance,None,0.383845152,0.185694987,0.701710163,0.764917452,0.638502873,0.361497127,0.235082548,0.457611767,0.399594048,0.053140031,0.084941866,0.084941866
auto,20,65,3,uniform,RandomUnderSampler,0.476392132,0.195189871,0.749597454,0.871271018,0.62792389,0.37207611,0.128728982,0.650298148,0.425109816,0.184717322,0.058109189,0.058109189
auto,20,65,3,distance,RandomUnderSampler,0.474307866,0.193519475,0.749297997,0.842413256,0.656182737,0.343817263,0.157586744,0.680166621,0.459505556,0.171273963,0.077077116,0.077077116
auto,20,95,1,uniform,ClusterCentroids,0.069402041,0.468532035,0.508300918,0.99818426,0.018417577,0.981582423,0.00181574,0.986478684,0.010902499,0.932678729,0,0
auto,20,95,1,distance,ClusterCentroids,0.060559367,0.483257603,0.507455273,0.995963868,0.018946678,0.981053322,0.004036132,0.981835881,0.011008319,0.912990133,0.00060545,0.00060545
auto,20,95,1,uniform,EditedNearestNeighbours,0.291526588,0.338700914,0.632228569,0.924353505,0.340103633,0.659896367,0.075646495,0.869659129,0.246736316,0.533617651,0.042759315,0.042759315
auto,20,95,1,distance,EditedNearestNeighbours,0.312667723,0.344416059,0.643639596,0.931406512,0.355872679,0.644127321,0.068593488,0.894273246,0.279978466,0.541878012,0.049225793,0.049225793
auto,20,80,3,uniform,ClusterCentroids,0.322627715,0.301849925,0.648820276,0.935623913,0.362016638,0.637983362,0.064376087,0.793369343,0.219006401,0.421831243,0.03087125,0.03087125
auto,20,50,3,uniform,SMOTE,0.442859861,0.211788394,0.730973007,0.86641704,0.595528974,0.404471026,0.13358296,0.70619671,0.454951086,0.222401393,0.074654094,0.074654094
auto,20,80,3,distance,ClusterCentroids,0.313983071,0.315942978,0.643284721,0.936832982,0.349736459,0.650263541,0.063167018,0.822422411,0.22599322,0.434956637,0.032082761,0.032082761
auto,20,50,3,distance,SMOTE,0.436293456,0.201985295,0.729215492,0.823841436,0.634589548,0.365410452,0.176158564,0.685415484,0.49951952,0.191601013,0.105723702,0.105723702
auto,20,65,3,uniform,TomekLinks,0.485146887,0.157827612,0.746911313,0.697913272,0.795909355,0.204090645,0.302086728,0.329291709,0.61585451,0.047530724,0.112380604,0.112380604
auto,20,65,3,distance,TomekLinks,0.513127217,0.156393088,0.76172175,0.722133114,0.801310386,0.198689614,0.277866886,0.485056608,0.630991496,0.06796208,0.130746742,0.130746742
auto,20,80,3,uniform,EditedNearestNeighbours,0.438549845,0.234847009,0.726152412,0.890652751,0.561652072,0.438347928,0.109347249,0.765742623,0.424990873,0.286020642,0.069195276,0.069195276
auto,20,80,3,distance,EditedNearestNeighbours,0.447677356,0.242916208,0.731442712,0.892660746,0.570224678,0.429775322,0.107339254,0.812346425,0.447646975,0.306453344,0.072834081,0.072834081
auto,20,95,1,distance,InstanceHardnessThreshold,0.344931161,0.327819469,0.666542006,0.916870823,0.416213188,0.583786812,0.083129177,0.838376514,0.313322398,0.456655311,0.048625225,0.048625225
auto,20,95,1,uniform,InstanceHardnessThreshold,0.336588315,0.314399028,0.664525368,0.89992615,0.429124587,0.570875413,0.10007385,0.679362202,0.288551577,0.384780074,0.047411883,0.047411883
auto,20,50,3,uniform,SMOTEENN,0.44809944,0.184286932,0.735034883,0.787109158,0.682960608,0.317039392,0.212890842,0.57301474,0.557105845,0.14067984,0.114599164,0.114599164
auto,20,50,3,distance,SMOTEENN,0.440870029,0.188882552,0.726599003,0.69349141,0.759706597,0.240293403,0.30650859,0.548003906,0.620724758,0.106807312,0.21367634,0.21367634
auto,20,95,1,distance,NearMiss,0.320855395,0.215156073,0.665036343,0.818591962,0.511480724,0.488519276,0.181408038,0.526217462,0.356195691,0.099398558,0.077879703,0.077879703
auto,20,95,1,uniform,NearMiss,0.336999017,0.218333335,0.67057992,0.857943178,0.483216662,0.516783338,0.142056822,0.417674021,0.327086414,0.10342376,0.057496414,0.057496414
auto,20,95,1,distance,NeighbourhoodCleaningRule,0.310110481,0.322670891,0.642757974,0.928583722,0.356932226,0.643067774,0.071416278,0.875707528,0.260504033,0.507790816,0.051443132,0.051443132
auto,20,95,1,uniform,NeighbourhoodCleaningRule,0.292420996,0.313019289,0.632910085,0.924553694,0.341266477,0.658733523,0.075446306,0.849067106,0.231076959,0.50503411,0.036509506,0.036509506
auto,20,95,1,distance,OneSidedSelection,0.368389032,0.195405396,0.692254246,0.8115298,0.572978693,0.427021307,0.1884702,0.511288108,0.38435141,0.075580286,0.078486374,0.078486374
auto,20,95,1,uniform,OneSidedSelection,0.367412905,0.20237031,0.689778166,0.841192591,0.538363742,0.461636258,0.158807409,0.381160853,0.345716809,0.073251234,0.061533156,0.061533156
auto,20,95,1,distance,RandomUnderSampler,0.327629883,0.257423379,0.660040062,0.89528945,0.424790673,0.575209327,0.10471055,0.749169642,0.240181358,0.312693029,0.046605023,0.046605023
auto,20,95,1,uniform,RandomUnderSampler,0.309611524,0.266789568,0.645099155,0.917485428,0.372712881,0.627287119,0.082514572,0.735450578,0.167354245,0.342542711,0.016337392,0.016337392
auto,20,95,1,distance,TomekLinks,0.37653451,0.189173082,0.697528372,0.788521468,0.606535275,0.393464725,0.211478532,0.484249138,0.393031182,0.060761434,0.078687784,0.078687784
auto,20,95,1,uniform,TomekLinks,0.349796583,0.191761352,0.683596279,0.756636455,0.610556102,0.389443898,0.243363545,0.270575239,0.365190905,0.025932655,0.060927706,0.060927706
auto,20,65,3,uniform,ADASYN,0.488062047,0.185159565,0.756675267,0.841605176,0.671745359,0.328254641,0.158394824,0.529449175,0.424887745,0.121101774,0.06738686,0.06738686
auto,20,65,3,distance,ADASYN,0.481540726,0.190142597,0.753255962,0.827674937,0.678836988,0.321163012,0.172325063,0.658581586,0.423830049,0.143859994,0.089178187,0.089178187
auto,20,95,1,uniform,ADASYN,0.352855665,0.242280149,0.675202416,0.894074888,0.456329943,0.543670057,0.105925112,0.589169032,0.215933076,0.272157872,0.026222344,0.026222344
auto,20,95,1,distance,ADASYN,0.342829616,0.246252632,0.670648867,0.885391071,0.455906663,0.544093337,0.114608929,0.727187891,0.225246759,0.274694695,0.047413714,0.047413714
auto,20,95,1,uniform,RandomOverSampler,0.315058367,0.236212122,0.661779454,0.820015869,0.503543039,0.496456961,0.179984131,0.610551436,0.3634924,0.261250326,0.109356404,0.109356404
auto,20,95,1,distance,RandomOverSampler,0.347894431,0.233805289,0.676210108,0.866026427,0.486393789,0.513606211,0.133973573,0.705993469,0.347829678,0.252466248,0.075254661,0.075254661
auto,20,95,1,uniform,SMOTE,0.353479416,0.236585752,0.676767434,0.8861961,0.467338767,0.532661233,0.1138039,0.636180536,0.28632885,0.276919609,0.039739998,0.039739998
auto,20,95,1,distance,SMOTE,0.34312348,0.238485601,0.673273923,0.866822912,0.479724935,0.520275065,0.133177088,0.7005493,0.326657414,0.266018455,0.07000946,0.07000946
auto,20,95,1,distance,SMOTEENN,0.3275129,0.211314334,0.671667736,0.693083707,0.650251764,0.349748236,0.306916293,0.50766273,0.494444024,0.096014334,0.204190546,0.204190546
auto,20,95,1,uniform,SMOTEENN,0.3260327,0.2049847,0.671227482,0.711041533,0.63141343,0.36858657,0.288958467,0.416475327,0.472427049,0.097816304,0.167475968,0.167475968
auto,20,50,3,uniform,SMOTETomek,0.443112324,0.210807652,0.731234,0.864398669,0.59806933,0.40193067,0.135601331,0.70256706,0.457703249,0.218060582,0.075056914,0.075056914
auto,20,50,3,distance,SMOTETomek,0.43595871,0.200499843,0.729146761,0.817988343,0.640305179,0.359694821,0.182011657,0.673711129,0.503753165,0.185355439,0.106935213,0.106935213
auto,20,95,2,uniform,None,0.455341397,0.16614758,0.731406658,0.676328847,0.786484468,0.213515532,0.323671153,0.234053526,0.501847898,0.019372145,0.086755775,0.086755775
auto,20,80,3,uniform,InstanceHardnessThreshold,0.474398528,0.208790044,0.749335561,0.845239708,0.653431415,0.346568585,0.154760292,0.621445268,0.497507255,0.199006233,0.077882755,0.077882755
auto,20,95,1,distance,SMOTETomek,0.341786537,0.235252572,0.673283068,0.859961549,0.486604588,0.513395412,0.140038451,0.682389453,0.331209024,0.245379665,0.071826421,0.071826421
auto,20,95,1,uniform,SMOTETomek,0.352177684,0.233535156,0.677079343,0.877925478,0.476233208,0.523766792,0.122074522,0.620039061,0.28855225,0.259352293,0.038124447,0.038124447
auto,20,95,2,distance,None,0.4901937,0.163504517,0.751317723,0.719110745,0.783524701,0.216475299,0.280889255,0.43299765,0.528841446,0.045943086,0.109157435,0.109157435
auto,20,80,3,distance,InstanceHardnessThreshold,0.475972151,0.222107475,0.749590835,0.867026153,0.632155517,0.367844483,0.132973847,0.78126522,0.50650331,0.261565263,0.076875706,0.076875706
auto,20,65,3,uniform,RandomOverSampler,0.459934913,0.180344827,0.740765482,0.767335592,0.714195372,0.285804628,0.232664408,0.572215814,0.570238474,0.125442417,0.141638134,0.141638134
auto,20,65,3,distance,RandomOverSampler,0.488826636,0.180445579,0.756810234,0.812341542,0.701278926,0.298721074,0.187658458,0.657357869,0.556687948,0.139414709,0.123881717,0.123881717
auto,20,80,3,uniform,NearMiss,0.436769955,0.192466649,0.729447717,0.782069029,0.676826406,0.323173594,0.217930971,0.436229363,0.451358585,0.121522194,0.071217919,0.071217919
auto,20,95,2,uniform,ClusterCentroids,0.236102215,0.351689725,0.585386815,0.9755818,0.19519183,0.80480817,0.0244182,0.881956117,0.087221507,0.586218992,0.010694254,0.010694254
auto,20,95,2,distance,ClusterCentroids,0.241115797,0.363751757,0.589492957,0.972150508,0.206835407,0.793164593,0.027849492,0.882152644,0.0902913,0.559334629,0.012105954,0.012105954
auto,20,80,3,distance,NearMiss,0.437879606,0.191139982,0.729571951,0.764109372,0.69503453,0.30496547,0.235890628,0.541953676,0.472740808,0.12395673,0.0952333,0.0952333
auto,20,95,2,uniform,EditedNearestNeighbours,0.354108369,0.274856422,0.672845509,0.910429369,0.435261648,0.564738352,0.089570631,0.804884494,0.304957394,0.382983656,0.048608746,0.048608746
auto,20,95,2,distance,EditedNearestNeighbours,0.371119005,0.280593178,0.682627806,0.914859166,0.450396447,0.549603553,0.085140834,0.841406207,0.33523288,0.383834254,0.054875645,0.054875645
auto,20,95,3,uniform,None,0.464130353,0.159472008,0.730753434,0.640620098,0.820886769,0.179113231,0.359379902,0.215291892,0.597117454,0.020430683,0.108949312,0.108949312
auto,20,95,3,distance,None,0.506911914,0.156821798,0.755863748,0.695705087,0.816022409,0.183977591,0.304294913,0.409389972,0.62061591,0.04615439,0.132159053,0.132159053
auto,20,80,3,uniform,NeighbourhoodCleaningRule,0.454618671,0.216544829,0.736404621,0.880354603,0.59245464,0.40754536,0.119645397,0.726584882,0.446691902,0.249605572,0.07343648,0.07343648
auto,20,80,3,distance,NeighbourhoodCleaningRule,0.461818993,0.228388009,0.740637277,0.880350941,0.600923613,0.399076387,0.119649059,0.780061644,0.470194228,0.271626416,0.081914004,0.081914004
auto,20,65,3,uniform,SMOTE,0.441968726,0.216350298,0.728355814,0.893468217,0.563243411,0.436756589,0.106531783,0.745145107,0.450513539,0.252889865,0.075664805,0.075664805
auto,20,65,3,distance,SMOTE,0.433074158,0.204387068,0.727024734,0.83756172,0.616487748,0.383512252,0.16243828,0.695099637,0.491579815,0.198269362,0.105120693,0.105120693
auto,20,95,2,uniform,InstanceHardnessThreshold,0.402999792,0.244968804,0.707168156,0.876922091,0.537414221,0.462585779,0.123077909,0.638599896,0.374819021,0.266541331,0.056488144,0.056488144
auto,20,95,2,distance,InstanceHardnessThreshold,0.409984505,0.257131271,0.709317022,0.894873814,0.523760231,0.476239769,0.105126186,0.802457811,0.392605547,0.324231458,0.055888187,0.055888187
auto,20,95,2,uniform,NearMiss,0.36279886,0.20706936,0.689518266,0.80245659,0.576579941,0.423420059,0.19754341,0.417067961,0.375992968,0.116655311,0.065162196,0.065162196
auto,20,95,2,distance,NearMiss,0.365561406,0.20386181,0.691715064,0.784090451,0.599339676,0.400660324,0.215909549,0.525818304,0.400338658,0.114748362,0.085142055,0.085142055
