class_weight,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,splitter,Data balancer,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff
balanced,entropy,,auto,3,3,2,best,NearMiss,0.114750004,0.272452368,0.554963061,0.502782508,0.607143614,0.392856386,0.497217492,0.373285117,0.019171945,0.278694998,0.003835943,0.003835943
balanced,entropy,,auto,3,2,2,random,OneSidedSelection,0.155569883,0.242001886,0.535454694,0.27345479,0.797454597,0.202545403,0.72654521,0.075871708,0.017887804,0.015137995,0.002014709,0.002014709
balanced,entropy,,auto,3,2,2,random,RandomUnderSampler,0.157025752,0.242143792,0.540835289,0.502195978,0.579474601,0.420525399,0.497804022,0.061956727,0.027734121,0.011855385,0.002822179,0.002822179
balanced,entropy,,auto,3,2,3,best,OneSidedSelection,0.171360505,0.241301458,0.553793719,0.709877628,0.397709811,0.602290189,0.290122372,0.043403216,0.073557086,0.013652644,0.005848821,0.005848821
balanced,entropy,,auto,3,2,2,best,TomekLinks,0.171360505,0.24128589,0.553793719,0.709877628,0.397709811,0.602290189,0.290122372,0.043403216,0.073557086,0.013652644,0.005848821,0.005848821
balanced,entropy,,auto,3,2,3,best,RandomUnderSampler,0.187239378,0.237999964,0.56903898,0.498512008,0.639565953,0.360434047,0.501487992,0.072075437,0.05048864,0.017149418,0.00221734,0.00221734
balanced,entropy,,auto,3,2,3,random,OneSidedSelection,0.155569883,0.242001886,0.535454694,0.27345479,0.797454597,0.202545403,0.72654521,0.075871708,0.017887804,0.015137995,0.002014709,0.002014709
balanced,entropy,,auto,3,2,3,random,RandomUnderSampler,0.157025752,0.242143792,0.540835289,0.502195978,0.579474601,0.420525399,0.497804022,0.061956727,0.027734121,0.011855385,0.002822179,0.002822179
balanced,entropy,,auto,3,3,2,best,NeighbourhoodCleaningRule,0.184903082,0.241815207,0.55937956,0.644609845,0.474149275,0.525850725,0.355390155,0.046822912,0.074413573,0.010904013,0.005849431,0.005849431
balanced,entropy,,auto,3,2,2,random,TomekLinks,0.155569883,0.242000535,0.535454694,0.27345479,0.797454597,0.202545403,0.72654521,0.075871708,0.017887804,0.015137995,0.002014709,0.002014709
balanced,entropy,,auto,3,2,3,best,TomekLinks,0.171360505,0.24128589,0.553793719,0.709877628,0.397709811,0.602290189,0.290122372,0.043403216,0.073557086,0.013652644,0.005848821,0.005848821
balanced,entropy,,auto,3,2,3,random,TomekLinks,0.155569883,0.242000535,0.535454694,0.27345479,0.797454597,0.202545403,0.72654521,0.075871708,0.017887804,0.015137995,0.002014709,0.002014709
balanced,entropy,,auto,3,3,2,best,OneSidedSelection,0.171360505,0.241301458,0.553793719,0.709877628,0.397709811,0.602290189,0.290122372,0.043403216,0.073557086,0.013652644,0.005848821,0.005848821
balanced,entropy,,auto,3,3,2,best,RandomUnderSampler,0.187239378,0.237999964,0.56903898,0.498512008,0.639565953,0.360434047,0.501487992,0.072075437,0.05048864,0.017149418,0.00221734,0.00221734
balanced,entropy,,auto,3,3,3,best,InstanceHardnessThreshold,0.177668603,0.247072834,0.563351199,0.731487687,0.395214711,0.604785289,0.268512313,0.189261802,0.06573868,0.103004854,0.005449663,0.005449663
balanced,entropy,,auto,3,3,2,best,TomekLinks,0.171360505,0.24128589,0.553793719,0.709877628,0.397709811,0.602290189,0.290122372,0.043403216,0.073557086,0.013652644,0.005848821,0.005848821
balanced,entropy,,auto,3,2,2,best,ADASYN,0.182127023,0.241830182,0.556065596,0.941827947,0.170303244,0.829696756,0.058172053,0,0.090176058,0,0.006050841,0.006050841
balanced,entropy,,auto,3,3,3,best,NearMiss,0.114750004,0.272452368,0.554963061,0.502782508,0.607143614,0.392856386,0.497217492,0.373285117,0.019171945,0.278694998,0.003835943,0.003835943
balanced,entropy,,auto,3,3,2,random,InstanceHardnessThreshold,0.105501358,0.249522879,0.521893098,0.540607892,0.503178304,0.496821696,0.459392108,0.037329183,0.047205357,0.009845476,0.019160792,0.019160792
balanced,entropy,,auto,3,2,2,best,RandomOverSampler,0.170554717,0.24090746,0.554192455,0.706656291,0.401728619,0.598271381,0.293343709,0.046848546,0.074188306,0.015560603,0.006252251,0.006252251
balanced,entropy,,auto,3,2,2,best,SMOTE,0.161516854,0.239810085,0.556264705,0.479772956,0.632756454,0.367243546,0.520227044,0.093401691,0.055030829,0.034822049,0.004437731,0.004437731
balanced,entropy,,auto,3,3,2,random,NearMiss,0.078605759,0.260394715,0.514844825,0.500082395,0.529607254,0.470392746,0.499917605,0.103919558,0.018950884,0.089449449,0.001009491,0.001009491
balanced,entropy,,auto,3,3,3,random,InstanceHardnessThreshold,0.105501358,0.249522879,0.521893098,0.540607892,0.503178304,0.496821696,0.459392108,0.037329183,0.047205357,0.009845476,0.019160792,0.019160792
balanced,entropy,,auto,3,2,2,random,ADASYN,0.100227888,0.246683322,0.519055004,0.673556715,0.364553293,0.635446707,0.326443285,0.022811194,0.021592853,0.004976069,0.002619549,0.002619549
balanced,entropy,,auto,3,2,2,random,RandomOverSampler,0.156130352,0.241966542,0.534823652,0.335890018,0.733757287,0.266242713,0.664109982,0.07164027,0.018736215,0.013019069,0.002014709,0.002014709
balanced,entropy,,auto,3,3,3,random,NearMiss,0.078605759,0.260394715,0.514844825,0.500082395,0.529607254,0.470392746,0.499917605,0.103919558,0.018950884,0.089449449,0.001009491,0.001009491
balanced,entropy,,auto,3,2,3,best,ADASYN,0.182127023,0.241830182,0.556065596,0.941827947,0.170303244,0.829696756,0.058172053,0,0.090176058,0,0.006050841,0.006050841
balanced,entropy,,auto,3,3,3,best,NeighbourhoodCleaningRule,0.184903082,0.241815207,0.55937956,0.644609845,0.474149275,0.525850725,0.355390155,0.046822912,0.074413573,0.010904013,0.005849431,0.005849431
balanced,entropy,,auto,3,2,2,random,SMOTE,0.152877742,0.242196286,0.534827275,0.335474992,0.734179558,0.265820442,0.664525008,0.071225243,0.015876885,0.0141841,0.001812689,0.001812689
balanced,entropy,,auto,3,2,3,best,RandomOverSampler,0.170554717,0.24090746,0.554192455,0.706656291,0.401728619,0.598271381,0.293343709,0.046848546,0.074188306,0.015560603,0.006252251,0.006252251
balanced,entropy,,auto,3,2,3,random,ADASYN,0.100227888,0.246683322,0.519055004,0.673556715,0.364553293,0.635446707,0.326443285,0.022811194,0.021592853,0.004976069,0.002619549,0.002619549
balanced,entropy,,auto,3,2,3,random,RandomOverSampler,0.156130352,0.241966542,0.534823652,0.335890018,0.733757287,0.266242713,0.664109982,0.07164027,0.018736215,0.013019069,0.002014709,0.002014709
balanced,entropy,,auto,3,2,3,best,SMOTE,0.161516854,0.239810085,0.556264705,0.479772956,0.632756454,0.367243546,0.520227044,0.093401691,0.055030829,0.034822049,0.004437731,0.004437731
balanced,entropy,,auto,3,3,2,random,NeighbourhoodCleaningRule,0.161260643,0.243276247,0.543947133,0.496741432,0.591152834,0.408847166,0.503258568,0.052058958,0.037370311,0.009843793,0.00342824,0.00342824
balanced,entropy,,auto,3,2,2,best,SMOTEENN,0.18718283,0.232785338,0.568557871,0.377099088,0.760016655,0.239983345,0.622900912,0.132966523,0.038518519,0.038631573,0.00302542,0.00302542
balanced,entropy,,auto,3,2,3,random,SMOTE,0.152877742,0.242196286,0.534827275,0.335474992,0.734179558,0.265820442,0.664525008,0.071225243,0.015876885,0.0141841,0.001812689,0.001812689
balanced,entropy,,auto,3,3,3,random,NeighbourhoodCleaningRule,0.161260643,0.243276247,0.543947133,0.496741432,0.591152834,0.408847166,0.503258568,0.052058958,0.037370311,0.009843793,0.00342824,0.00342824
balanced,entropy,,auto,3,3,3,best,OneSidedSelection,0.171360505,0.241301458,0.553793719,0.709877628,0.397709811,0.602290189,0.290122372,0.043403216,0.073557086,0.013652644,0.005848821,0.005848821
balanced,entropy,,auto,3,2,2,random,SMOTEENN,0.14875948,0.241103666,0.53317779,0.396092038,0.670263541,0.329736459,0.603907962,0.065983704,0.032595116,0.012066689,0.010675333,0.010675333
balanced,entropy,,auto,3,3,3,best,RandomUnderSampler,0.187239378,0.237999964,0.56903898,0.498512008,0.639565953,0.360434047,0.501487992,0.072075437,0.05048864,0.017149418,0.00221734,0.00221734
balanced,entropy,,auto,3,2,3,best,SMOTEENN,0.18718283,0.232785338,0.568557871,0.377099088,0.760016655,0.239983345,0.622900912,0.132966523,0.038518519,0.038631573,0.00302542,0.00302542
balanced,entropy,,auto,3,3,2,random,OneSidedSelection,0.155569883,0.242001886,0.535454694,0.27345479,0.797454597,0.202545403,0.72654521,0.075871708,0.017887804,0.015137995,0.002014709,0.002014709
balanced,entropy,,auto,3,3,2,best,ADASYN,0.182127023,0.241830182,0.556065596,0.941827947,0.170303244,0.829696756,0.058172053,0,0.090176058,0,0.006050841,0.006050841
balanced,entropy,,auto,3,3,2,random,RandomUnderSampler,0.157025752,0.242143792,0.540835289,0.502195978,0.579474601,0.420525399,0.497804022,0.061956727,0.027734121,0.011855385,0.002822179,0.002822179
balanced,entropy,,auto,3,3,2,best,RandomOverSampler,0.170554717,0.24090746,0.554192455,0.706656291,0.401728619,0.598271381,0.293343709,0.046848546,0.074188306,0.015560603,0.006252251,0.006252251
balanced,entropy,,auto,3,2,3,random,SMOTEENN,0.14875948,0.241103666,0.53317779,0.396092038,0.670263541,0.329736459,0.603907962,0.065983704,0.032595116,0.012066689,0.010675333,0.010675333
balanced,entropy,,auto,3,2,2,best,SMOTETomek,0.161453265,0.239469614,0.555220629,0.436944063,0.673497195,0.326502805,0.563055937,0.106330984,0.053231887,0.041171255,0.004034301,0.004034301
balanced,entropy,,auto,3,3,2,best,SMOTE,0.161516854,0.239810085,0.556264705,0.479772956,0.632756454,0.367243546,0.520227044,0.093401691,0.055030829,0.034822049,0.004437731,0.004437731
balanced,entropy,,auto,3,3,3,random,OneSidedSelection,0.155569883,0.242001886,0.535454694,0.27345479,0.797454597,0.202545403,0.72654521,0.075871708,0.017887804,0.015137995,0.002014709,0.002014709
balanced,entropy,,auto,6,2,2,best,None,0.252049538,0.226514106,0.595315458,0.916587629,0.274043287,0.725956713,0.083412371,0.139686289,0.16765505,0.03165754,0.013109341,0.013109341
balanced,entropy,,auto,3,3,3,best,TomekLinks,0.171360505,0.24128589,0.553793719,0.709877628,0.397709811,0.602290189,0.290122372,0.043403216,0.073557086,0.013652644,0.005848821,0.005848821
balanced,entropy,,auto,3,3,3,random,RandomUnderSampler,0.157025752,0.242143792,0.540835289,0.502195978,0.579474601,0.420525399,0.497804022,0.061956727,0.027734121,0.011855385,0.002822179,0.002822179
balanced,entropy,,auto,3,3,2,random,TomekLinks,0.155569883,0.242000535,0.535454694,0.27345479,0.797454597,0.202545403,0.72654521,0.075871708,0.017887804,0.015137995,0.002014709,0.002014709
balanced,entropy,,auto,3,2,2,random,SMOTETomek,0.152877742,0.242113719,0.534827275,0.335474992,0.734179558,0.265820442,0.664525008,0.071225243,0.015876885,0.0141841,0.001812689,0.001812689
balanced,entropy,,auto,6,2,2,random,None,0.203775501,0.231927399,0.57305544,0.63627819,0.50983269,0.49016731,0.36372181,0.112187738,0.071354043,0.021167218,0.007668223,0.007668223
balanced,entropy,,auto,3,2,3,best,SMOTETomek,0.161453265,0.239469614,0.555220629,0.436944063,0.673497195,0.326502805,0.563055937,0.106330984,0.053231887,0.041171255,0.004034301,0.004034301
balanced,entropy,,auto,3,3,2,best,SMOTEENN,0.18718283,0.232785338,0.568557871,0.377099088,0.760016655,0.239983345,0.622900912,0.132966523,0.038518519,0.038631573,0.00302542,0.00302542
balanced,entropy,,auto,6,2,3,best,None,0.252049538,0.226514106,0.595315458,0.916587629,0.274043287,0.725956713,0.083412371,0.139686289,0.16765505,0.03165754,0.013109341,0.013109341
balanced,entropy,,auto,3,3,3,random,TomekLinks,0.155569883,0.242000535,0.535454694,0.27345479,0.797454597,0.202545403,0.72654521,0.075871708,0.017887804,0.015137995,0.002014709,0.002014709
balanced,entropy,,auto,3,2,3,random,SMOTETomek,0.152877742,0.242113719,0.534827275,0.335474992,0.734179558,0.265820442,0.664525008,0.071225243,0.015876885,0.0141841,0.001812689,0.001812689
balanced,entropy,,auto,6,2,3,random,None,0.203775501,0.231927399,0.57305544,0.63627819,0.50983269,0.49016731,0.36372181,0.112187738,0.071354043,0.021167218,0.007668223,0.007668223
balanced,entropy,,auto,3,3,2,best,SMOTETomek,0.161453265,0.239469614,0.555220629,0.436944063,0.673497195,0.326502805,0.563055937,0.106330984,0.053231887,0.041171255,0.004034301,0.004034301
balanced,entropy,,auto,6,3,2,best,None,0.252049538,0.226514106,0.595315458,0.916587629,0.274043287,0.725956713,0.083412371,0.139686289,0.16765505,0.03165754,0.013109341,0.013109341
balanced,entropy,,auto,3,3,3,best,ADASYN,0.182127023,0.241830182,0.556065596,0.941827947,0.170303244,0.829696756,0.058172053,0,0.090176058,0,0.006050841,0.006050841
balanced,entropy,,auto,3,3,3,best,RandomOverSampler,0.170554717,0.24090746,0.554192455,0.706656291,0.401728619,0.598271381,0.293343709,0.046848546,0.074188306,0.015560603,0.006252251,0.006252251
balanced,entropy,,auto,3,3,2,random,ADASYN,0.100227888,0.246683322,0.519055004,0.673556715,0.364553293,0.635446707,0.326443285,0.022811194,0.021592853,0.004976069,0.002619549,0.002619549
balanced,entropy,,auto,3,3,3,best,SMOTE,0.161516854,0.239810085,0.556264705,0.479772956,0.632756454,0.367243546,0.520227044,0.093401691,0.055030829,0.034822049,0.004437731,0.004437731
balanced,entropy,,auto,3,3,2,random,RandomOverSampler,0.156130352,0.241966542,0.534823652,0.335890018,0.733757287,0.266242713,0.664109982,0.07164027,0.018736215,0.013019069,0.002014709,0.002014709
balanced,entropy,,auto,3,3,2,random,SMOTE,0.152877742,0.242196286,0.534827275,0.335474992,0.734179558,0.265820442,0.664525008,0.071225243,0.015876885,0.0141841,0.001812689,0.001812689
balanced,entropy,,auto,3,3,3,random,ADASYN,0.100227888,0.246683322,0.519055004,0.673556715,0.364553293,0.635446707,0.326443285,0.022811194,0.021592853,0.004976069,0.002619549,0.002619549
balanced,entropy,,auto,3,3,3,random,RandomOverSampler,0.156130352,0.241966542,0.534823652,0.335890018,0.733757287,0.266242713,0.664109982,0.07164027,0.018736215,0.013019069,0.002014709,0.002014709
balanced,entropy,,auto,3,3,3,random,SMOTE,0.152877742,0.242196286,0.534827275,0.335474992,0.734179558,0.265820442,0.664525008,0.071225243,0.015876885,0.0141841,0.001812689,0.001812689
balanced,entropy,,auto,3,3,3,best,SMOTEENN,0.18718283,0.232785338,0.568557871,0.377099088,0.760016655,0.239983345,0.622900912,0.132966523,0.038518519,0.038631573,0.00302542,0.00302542
balanced,entropy,,auto,3,3,2,random,SMOTEENN,0.14875948,0.241103666,0.53317779,0.396092038,0.670263541,0.329736459,0.603907962,0.065983704,0.032595116,0.012066689,0.010675333,0.010675333
balanced,entropy,,auto,3,3,3,random,SMOTEENN,0.14875948,0.241103666,0.53317779,0.396092038,0.670263541,0.329736459,0.603907962,0.065983704,0.032595116,0.012066689,0.010675333,0.010675333
balanced,entropy,,auto,3,3,3,best,SMOTETomek,0.161453265,0.239469614,0.555220629,0.436944063,0.673497195,0.326502805,0.563055937,0.106330984,0.053231887,0.041171255,0.004034301,0.004034301
balanced,entropy,,auto,6,3,2,random,None,0.203775501,0.231927399,0.57305544,0.63627819,0.50983269,0.49016731,0.36372181,0.112187738,0.071354043,0.021167218,0.007668223,0.007668223
balanced,entropy,,auto,3,3,2,random,SMOTETomek,0.152877742,0.242113719,0.534827275,0.335474992,0.734179558,0.265820442,0.664525008,0.071225243,0.015876885,0.0141841,0.001812689,0.001812689
balanced,entropy,,auto,6,3,3,best,None,0.252049538,0.226514106,0.595315458,0.916587629,0.274043287,0.725956713,0.083412371,0.139686289,0.16765505,0.03165754,0.013109341,0.013109341
balanced,entropy,,auto,3,3,3,random,SMOTETomek,0.152877742,0.242113719,0.534827275,0.335474992,0.734179558,0.265820442,0.664525008,0.071225243,0.015876885,0.0141841,0.001812689,0.001812689
balanced,entropy,,auto,6,3,3,random,None,0.203775501,0.231927399,0.57305544,0.63627819,0.50983269,0.49016731,0.36372181,0.112187738,0.071354043,0.021167218,0.007668223,0.007668223
balanced,entropy,,auto,6,2,2,best,ClusterCentroids,0.238790666,0.24735038,0.600391212,0.705868351,0.494914074,0.505085926,0.294131649,0.30678263,0.249940529,0.150544831,0.075481095,0.075481095
balanced,entropy,,auto,6,2,2,best,EditedNearestNeighbours,0.268831279,0.234771473,0.609892454,0.825967225,0.393817683,0.606182317,0.174032775,0.073717233,0.180054508,0.017046458,0.014525314,0.014525314
balanced,entropy,,auto,6,2,2,random,ClusterCentroids,0.217633435,0.236106921,0.58001731,0.550260307,0.609774312,0.390225688,0.449739693,0.186432909,0.133487269,0.035671302,0.054655925,0.054655925
balanced,entropy,,auto,6,2,3,best,ClusterCentroids,0.238790666,0.24735038,0.600391212,0.705868351,0.494914074,0.505085926,0.294131649,0.30678263,0.249940529,0.150544831,0.075481095,0.075481095
balanced,entropy,,auto,6,2,2,random,EditedNearestNeighbours,0.222467294,0.235855904,0.589986205,0.658207452,0.521764958,0.478235042,0.341792548,0.120855687,0.082351259,0.024870248,0.011300925,0.011300925
balanced,entropy,,auto,6,2,3,random,ClusterCentroids,0.217633435,0.236106921,0.58001731,0.550260307,0.609774312,0.390225688,0.449739693,0.186432909,0.133487269,0.035671302,0.054655925,0.054655925
balanced,entropy,,auto,6,2,3,best,EditedNearestNeighbours,0.268831279,0.234771473,0.609892454,0.825967225,0.393817683,0.606182317,0.174032775,0.073717233,0.180054508,0.017046458,0.014525314,0.014525314
balanced,entropy,,auto,6,2,3,random,EditedNearestNeighbours,0.222467294,0.235855904,0.589986205,0.658207452,0.521764958,0.478235042,0.341792548,0.120855687,0.082351259,0.024870248,0.011300925,0.011300925
balanced,entropy,,auto,6,3,2,best,ClusterCentroids,0.238790666,0.24735038,0.600391212,0.705868351,0.494914074,0.505085926,0.294131649,0.30678263,0.249940529,0.150544831,0.075481095,0.075481095
balanced,entropy,,auto,6,3,2,best,EditedNearestNeighbours,0.268831279,0.234771473,0.609892454,0.825967225,0.393817683,0.606182317,0.174032775,0.073717233,0.180054508,0.017046458,0.014525314,0.014525314
balanced,entropy,,auto,6,3,2,random,ClusterCentroids,0.217633435,0.236106921,0.58001731,0.550260307,0.609774312,0.390225688,0.449739693,0.186432909,0.133487269,0.035671302,0.054655925,0.054655925
balanced,entropy,,auto,6,3,3,best,ClusterCentroids,0.238790666,0.24735038,0.600391212,0.705868351,0.494914074,0.505085926,0.294131649,0.30678263,0.249940529,0.150544831,0.075481095,0.075481095
balanced,entropy,,auto,6,3,3,random,ClusterCentroids,0.217633435,0.236106921,0.58001731,0.550260307,0.609774312,0.390225688,0.449739693,0.186432909,0.133487269,0.035671302,0.054655925,0.054655925
balanced,entropy,,auto,6,3,2,random,EditedNearestNeighbours,0.222467294,0.235855904,0.589986205,0.658207452,0.521764958,0.478235042,0.341792548,0.120855687,0.082351259,0.024870248,0.011300925,0.011300925
balanced,entropy,,auto,6,3,3,best,EditedNearestNeighbours,0.268831279,0.234771473,0.609892454,0.825967225,0.393817683,0.606182317,0.174032775,0.073717233,0.180054508,0.017046458,0.014525314,0.014525314
balanced,entropy,,auto,6,3,3,random,EditedNearestNeighbours,0.222467294,0.235855904,0.589986205,0.658207452,0.521764958,0.478235042,0.341792548,0.120855687,0.082351259,0.024870248,0.011300925,0.011300925
balanced,entropy,,auto,6,2,2,best,InstanceHardnessThreshold,0.259414259,0.238003823,0.609004915,0.725691965,0.492317864,0.507682136,0.274308035,0.262023864,0.138362396,0.100860356,0.013117886,0.013117886
